id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1026069120,5/8/2014,589900.0,2,3.0,3160,66646,2.0,,NONE,Average,7 Average,3160,0.0,1993,0.0,98077,47.7479,-122.03399999999999,3140,38790
3882320010,11/26/2014,565000.0,4,2.5,2520,13156,1.0,NO,NONE,Average,8 Good,1520,1000.0,1979,0.0,98052,47.6558,-122.135,2050,10940
1377300020,2/19/2015,650000.0,3,1.5,2120,8448,1.0,NO,NONE,Average,7 Average,1060,1060.0,1940,,98199,47.6438,-122.40299999999999,1620,7920
1124000005,9/18/2014,499000.0,3,2.5,2090,8505,2.0,NO,NONE,Average,8 Good,2090,0.0,1951,1977.0,98177,47.7195,-122.37100000000001,1640,8100
1151100010,5/15/2014,280000.0,3,1.0,1330,20562,1.5,NO,NONE,Average,5 Fair,1330,0.0,1959,0.0,98045,47.4807,-121.775,1350,20562
7997200130,1/28/2015,649950.0,3,2.5,2420,7500,1.0,NO,AVERAGE,Good,8 Good,1210,1210.0,1944,0.0,98117,47.6949,-122.389,2340,7500
2419600005,7/9/2014,420000.0,3,1.75,1510,6360,1.0,NO,NONE,Good,7 Average,1510,0.0,1954,0.0,98133,47.7321,-122.353,1480,7260
5727000010,12/15/2014,319990.0,4,2.5,2120,5293,2.0,NO,NONE,Average,7 Average,2120,0.0,2003,,98031,47.4217,-122.20100000000001,1990,5313
8656300080,8/12/2014,265000.0,3,2.0,1850,16535,1.0,NO,NONE,Average,7 Average,1850,0.0,1992,0.0,98014,47.6565,-121.912,1528,13295
9517200290,2/23/2015,482000.0,3,1.75,2300,16474,1.0,NO,NONE,Average,7 Average,1220,1080.0,1984,0.0,98072,47.7609,-122.14399999999999,1940,15601
3123049142,8/5/2014,452000.0,3,2.25,2600,14810,1.0,NO,AVERAGE,Good,8 Good,1490,1110.0,1956,0.0,98166,47.4326,-122.34100000000001,2450,16715
4139500080,7/18/2014,1490000.0,4,4.25,5180,13077,2.0,NO,GOOD,Average,12 Luxury,4280,900.0,1998,0.0,98006,47.5513,-122.109,5030,15069
6150200280,8/21/2014,375000.0,2,1.0,1810,8527,1.5,NO,NONE,Good,7 Average,1810,0.0,1943,0.0,98133,47.7275,-122.336,1490,6800
6021500840,7/3/2014,588000.0,5,3.0,2190,4900,2.0,NO,NONE,Very Good,7 Average,1490,700.0,1940,0.0,98117,47.6892,-122.38600000000001,1370,4606
8691310420,4/24/2015,635000.0,4,2.5,2500,10215,2.0,NO,NONE,Average,9 Better,2500,0.0,1998,,98075,47.5912,-121.986,2890,10240
1402900380,7/3/2014,280500.0,4,2.5,1890,6962,2.0,NO,NONE,Average,8 Good,1890,0.0,1997,0.0,98092,47.3328,-122.18700000000001,2170,6803
2345500010,9/25/2014,210500.0,2,1.75,2040,8600,1.0,NO,NONE,Good,6 Low Average,1430,610.0,1985,0.0,98003,47.2755,-122.30799999999999,1310,7859
3279000460,9/26/2014,196500.0,3,2.0,1310,7000,1.0,NO,NONE,Good,7 Average,1310,0.0,1979,0.0,98023,47.303000000000004,-122.383,1390,7500
723000114,5/5/2014,1400000.0,5,3.5,4010,8510,2.0,NO,FAIR,Very Good,9 Better,2850,1160.0,1971,0.0,98105,47.6578,-122.286,2610,6128
5145100080,2/6/2015,475000.0,3,1.75,1780,8033,1.0,NO,NONE,Fair,7 Average,1210,570.0,1977,0.0,98034,47.7275,-122.219,1630,7508
8078410280,5/4/2015,550000.0,3,2.5,1980,9061,2.0,NO,NONE,Good,8 Good,1980,0.0,1987,0.0,98074,47.6366,-122.029,1930,8869
3885806105,5/21/2014,1580000.0,3,3.25,3690,7200,2.0,NO,NONE,Average,11 Excellent,3690,0.0,2007,0.0,98033,47.6815,-122.2,1880,7200
5702380780,4/22/2015,240000.0,3,1.75,1540,6687,1.0,NO,NONE,Average,7 Average,1200,340.0,1991,0.0,98022,47.1938,-121.98100000000001,1540,7242
3826000280,4/29/2015,272000.0,3,1.0,1130,8100,1.5,NO,NONE,Average,6 Low Average,1130,0.0,1934,0.0,98168,47.4935,-122.306,1080,8100
1421079007,3/24/2015,408506.0,3,2.75,2480,209199,1.5,NO,NONE,Average,8 Good,1870,610.0,2000,,98010,47.3085,-121.88799999999999,2040,219229
3702900185,8/18/2014,640000.0,3,2.5,2580,7500,2.0,,NONE,Average,9 Better,2580,0.0,1991,,98116,47.5577,-122.396,910,6500
4136880460,5/14/2014,316000.0,4,2.5,2010,7226,2.0,NO,NONE,Average,8 Good,2010,0.0,1995,0.0,98092,47.2588,-122.21,2160,7696
7885100005,8/20/2014,299000.0,4,2.0,2320,12000,1.0,NO,NONE,Average,7 Average,1720,600.0,1943,2014.0,98108,47.5246,-122.325,1390,6000
3037200010,3/5/2015,447500.0,2,2.25,1180,2090,2.0,,NONE,Average,7 Average,1180,0.0,2004,0.0,98122,47.6032,-122.31,1550,2812
4309710250,5/5/2014,736500.0,4,2.5,3180,21904,2.0,NO,GOOD,Average,9 Better,3180,0.0,2000,0.0,98059,47.515,-122.117,3715,29170
3401700185,7/28/2014,665000.0,4,2.0,2970,52567,2.0,NO,NONE,Average,8 Good,2970,0.0,1924,1985.0,98072,47.7333,-122.12799999999999,3280,46676
2141300080,4/24/2015,707000.0,5,2.5,3050,13212,1.0,NO,NONE,Good,8 Good,1590,?,1975,0.0,98006,47.5596,-122.14200000000001,2550,10826
3387800380,8/29/2014,215000.0,4,1.75,1630,8000,1.0,NO,NONE,Average,7 Average,1630,0.0,1959,0.0,98031,47.3948,-122.20100000000001,1630,7700
2310000280,12/11/2014,275000.0,3,2.25,1620,6415,2.0,NO,NONE,Good,7 Average,1620,0.0,1989,0.0,98038,47.3577,-122.038,1640,7253
1687900170,3/25/2015,648000.0,4,2.25,2170,8240,2.0,NO,FAIR,Good,8 Good,2170,0.0,1983,,98006,47.5634,-122.12799999999999,2600,9898
8079000190,10/28/2014,415000.0,4,2.5,2150,8173,2.0,,NONE,Average,8 Good,2150,0.0,1987,0.0,98059,47.511,-122.15299999999999,2080,7620
1710400005,11/19/2014,690000.0,3,2.0,1770,1800,3.0,NO,NONE,Average,8 Good,1770,0.0,1999,0.0,98122,47.6102,-122.314,1890,3200
2473420170,9/24/2014,320000.0,4,2.75,2110,13260,1.0,NO,NONE,Good,7 Average,1290,820.0,1979,0.0,98058,47.4513,-122.16,1980,11016
1056200010,9/2/2014,750000.0,3,1.75,1590,8285,1.0,NO,NONE,Good,8 Good,1590,0.0,1956,0.0,98004,47.5855,-122.194,1970,8970
263000359,6/30/2014,355000.0,3,2.25,1370,1524,3.0,NO,NONE,Average,8 Good,1370,0.0,2005,0.0,98103,47.6982,-122.34700000000001,1370,1418
6624010170,5/8/2014,246000.0,3,1.75,1390,7399,1.0,,NONE,Good,7 Average,1390,0.0,1975,,98031,47.4183,-122.182,1460,7800
824059265,10/1/2014,1160000.0,3,1.75,1640,10464,1.0,,AVERAGE,Good,8 Good,1640,0.0,1968,0.0,98004,47.5873,-122.205,2630,18872
2869100080,6/6/2014,744000.0,3,2.5,2670,12187,2.0,NO,NONE,Average,8 Good,2670,0.0,1986,0.0,98052,47.6677,-122.15,2400,8999
203100440,9/11/2014,1210000.0,3,3.75,5400,24740,2.0,,NONE,Average,11 Excellent,5400,0.0,1997,0.0,98053,47.6426,-121.955,1690,20000
9542800290,12/10/2014,217000.0,3,2.0,1690,6750,1.0,NO,NONE,Average,7 Average,1210,480.0,1977,,98023,47.3021,-122.375,1930,7350
3342100780,7/9/2014,583000.0,3,2.5,2600,5100,2.0,NO,FAIR,Average,8 Good,2600,0.0,1998,0.0,98056,47.5175,-122.205,2270,5400
475000080,11/11/2014,515000.0,2,1.5,1400,5000,1.0,NO,NONE,Good,7 Average,1150,250.0,1904,0.0,98107,47.6681,-122.36200000000001,1530,4200
1562100380,3/19/2015,594000.0,4,1.75,2140,8000,1.0,NO,NONE,Good,8 Good,1410,730.0,1965,0.0,98007,47.622,-122.139,2080,8000
3878900185,10/22/2014,303100.0,3,1.5,1640,5650,1.0,NO,NONE,Average,8 Good,1640,0.0,1952,0.0,98178,47.50899999999999,-122.251,1640,5650
6791100280,10/10/2014,430000.0,3,1.75,1720,15225,1.0,NO,NONE,Good,7 Average,1020,?,1970,,98075,47.57899999999999,-122.051,1860,13588
1926059099,12/8/2014,708000.0,5,3.25,3060,11778,2.0,NO,NONE,Average,8 Good,3060,0.0,2004,0.0,98034,47.7212,-122.22200000000001,1840,10403
2881700547,8/13/2014,221000.0,3,1.0,1150,7260,1.0,NO,NONE,Average,7 Average,1150,0.0,1959,0.0,98133,47.7344,-122.333,1200,7888
3260800190,3/24/2015,325000.0,3,2.5,2000,7205,2.0,NO,NONE,Average,8 Good,2000,0.0,1998,0.0,98003,47.3499,-122.302,2180,7611
7715600050,2/19/2015,385000.0,3,1.75,1560,5950,1.0,NO,NONE,Good,6 Low Average,780,780.0,1944,0.0,98125,47.718999999999994,-122.307,1320,7830
3158500460,3/27/2015,359500.0,3,2.5,2070,4689,2.0,NO,NONE,Average,8 Good,2070,0.0,2013,0.0,98038,47.3545,-122.056,1880,4593
4027700797,8/7/2014,433000.0,3,2.0,1920,7200,1.0,,NONE,Average,7 Average,1300,620.0,1984,0.0,98028,47.7703,-122.265,2010,7200
9161100460,3/23/2015,525000.0,2,1.0,1000,4950,1.0,NO,NONE,Average,7 Average,800,200.0,1948,0.0,98116,47.5671,-122.39399999999999,1060,5500
8069000216,7/22/2014,356200.0,3,2.0,1690,10062,1.0,NO,AVERAGE,Very Good,7 Average,940,750.0,1928,0.0,98178,47.5102,-122.241,2390,6650
3401700255,7/29/2014,595000.0,4,2.0,3090,87120,1.0,NO,NONE,Good,7 Average,1590,1500.0,1974,0.0,98072,47.7275,-122.12200000000001,2560,88426
4083306720,9/15/2014,560000.0,4,1.5,1790,3420,1.0,NO,NONE,Good,7 Average,1020,770.0,1923,0.0,98103,47.6489,-122.337,1680,3420
6377200010,12/8/2014,2180000.0,4,3.0,4750,21701,1.5,NO,NONE,Very Good,11 Excellent,4750,0.0,1976,0.0,98004,47.6454,-122.21799999999999,3120,18551
2767601100,10/27/2014,513000.0,4,2.0,2090,4000,1.0,NO,NONE,Average,7 Average,1480,610.0,1951,,98107,47.6751,-122.37899999999999,1510,5000
2856100185,7/21/2014,365000.0,2,1.0,680,2550,1.0,NO,NONE,Good,5 Fair,680,0.0,1901,0.0,98117,47.6767,-122.38799999999999,1120,5100
3438500797,7/8/2014,368000.0,4,1.75,2100,11942,1.0,NO,NONE,Average,7 Average,1030,1070.0,1964,0.0,98106,47.55,-122.35600000000001,1170,6986
6738700275,6/25/2014,870000.0,4,2.75,2840,4000,1.5,NO,NONE,Very Good,8 Good,1960,880.0,1912,0.0,98144,47.5846,-122.291,2750,4000
1761100190,7/24/2014,225000.0,3,2.25,1470,6808,1.0,NO,NONE,Average,7 Average,1160,310.0,1984,0.0,98023,47.2884,-122.365,1570,7881
713500020,4/21/2015,1390000.0,4,4.5,4490,24767,2.0,NO,AVERAGE,Average,11 Excellent,3800,690.0,1998,0.0,98006,47.5544,-122.147,3370,32700
5412310170,6/19/2014,177000.0,3,1.75,1150,8079,1.0,NO,NONE,Good,7 Average,1150,0.0,1983,,98030,47.3766,-122.18,1540,7399
7751800080,1/27/2015,465000.0,3,1.5,1460,9879,1.0,NO,NONE,Average,7 Average,1460,0.0,1956,0.0,98008,47.6346,-122.12700000000001,1610,10050
1121000414,9/27/2014,750000.0,4,2.75,3150,6343,1.0,NO,GOOD,Average,8 Good,1810,1340.0,1976,0.0,98126,47.5424,-122.381,2250,6343
4239400920,9/22/2014,149000.0,3,1.0,1090,2800,1.0,NO,NONE,Average,6 Low Average,1090,0.0,1969,0.0,98092,47.3162,-122.18299999999999,1040,2960
9408300380,6/9/2014,605000.0,3,2.5,2670,47480,2.0,NO,GOOD,Average,9 Better,2670,0.0,1981,0.0,98072,47.7443,-122.11399999999999,2760,42800
6865200095,10/24/2014,725000.0,3,2.0,2110,5800,1.5,NO,NONE,Good,7 Average,1990,120.0,1927,,98103,47.6645,-122.34200000000001,1620,4300
6669080010,9/22/2014,413900.0,4,2.25,1770,5236,2.0,NO,NONE,Average,7 Average,1770,0.0,2007,0.0,98056,47.5137,-122.189,2470,5064
1446400670,7/31/2014,199950.0,3,1.5,1510,6600,1.0,NO,NONE,Average,6 Low Average,1510,0.0,1938,0.0,98168,47.4821,-122.331,990,6600
203100460,9/24/2014,400000.0,1,1.0,530,13679,1.0,NO,NONE,Good,6 Low Average,530,0.0,1949,0.0,98053,47.6422,-121.954,1930,20624
9523102750,8/12/2014,870000.0,3,1.5,2420,5000,2.0,,NONE,Good,8 Good,2200,220.0,1925,0.0,98103,47.6744,-122.353,2070,5000
8078570380,6/5/2014,292000.0,5,2.5,2490,7666,1.0,NO,NONE,Good,7 Average,1490,1000.0,1989,,98031,47.4022,-122.171,1930,7415
1423800080,5/12/2014,225000.0,3,1.0,990,8012,1.0,NO,NONE,Good,7 Average,990,0.0,1966,0.0,98058,47.4557,-122.181,1260,9060
9259900010,3/16/2015,466750.0,4,2.0,1730,9139,2.0,NO,NONE,Average,8 Good,1730,0.0,1957,,98125,47.7181,-122.316,1410,7311
4223400050,3/23/2015,330000.0,2,1.5,1440,11954,1.0,NO,NONE,Good,8 Good,1440,0.0,1978,0.0,98002,47.2909,-122.219,1460,9730
686400380,10/2/2014,770000.0,7,2.25,3260,8145,2.0,NO,NONE,Very Good,8 Good,3260,0.0,1967,,98008,47.6336,-122.115,2340,8145
1102001112,2/13/2015,802500.0,4,2.25,1950,7000,1.0,NO,FAIR,Average,8 Good,1450,500.0,1957,0.0,98118,47.5426,-122.262,1840,6440
241900020,7/18/2014,378800.0,5,2.5,2740,5400,2.0,NO,NONE,Average,8 Good,2740,0.0,2005,0.0,98031,47.4036,-122.205,2900,5476
8691300380,5/1/2015,795000.0,3,2.75,2940,12487,2.0,NO,NONE,Average,10 Very Good,2940,0.0,1997,0.0,98075,47.5879,-121.973,3110,10837
3426049132,4/22/2015,460000.0,3,2.0,1200,7320,1.0,NO,NONE,Average,7 Average,1200,0.0,1955,0.0,98115,47.6986,-122.286,1750,8220
3904901190,12/19/2014,567000.0,3,2.5,2070,10908,2.0,NO,NONE,Average,8 Good,2070,0.0,1986,0.0,98029,47.5665,-122.023,2220,10975
1789900080,7/22/2014,209950.0,3,1.75,1570,15570,1.0,NO,NONE,Average,7 Average,1570,0.0,1981,0.0,98023,47.3207,-122.36200000000001,2000,28200
1021049022,5/20/2014,415000.0,2,1.0,1050,60113,1.0,NO,NONE,Good,7 Average,1050,0.0,1943,,98001,47.3226,-122.287,1380,27442
5634500179,12/15/2014,424500.0,4,1.5,1830,6985,1.0,NO,NONE,Average,7 Average,1080,750.0,1967,,98028,47.7494,-122.236,1650,9501
795002455,5/5/2015,261000.0,2,1.0,970,12500,1.0,NO,NONE,Average,6 Low Average,970,0.0,1941,0.0,98168,47.5102,-122.33,1280,6250
6666860170,8/27/2014,365000.0,3,2.5,2200,9696,2.0,NO,NONE,Average,8 Good,2200,0.0,1987,0.0,98031,47.4197,-122.205,2200,9915
9828200605,4/8/2015,631000.0,4,2.0,1930,3240,1.5,NO,NONE,Good,7 Average,1930,0.0,1911,0.0,98122,47.6156,-122.29899999999999,1480,3600
853200010,7/1/2014,3800000.0,5,5.5,7050,42840,1.0,NO,AVERAGE,Good,13 Mansion,4320,2730.0,1978,0.0,98004,47.6229,-122.22,5070,20570
4449800345,10/8/2014,584000.0,3,2.5,1790,3962,2.0,NO,NONE,Average,8 Good,1790,0.0,1992,0.0,98117,47.6894,-122.391,1340,3960
2522029136,7/29/2014,310000.0,3,1.75,1560,82328,1.0,,NONE,Average,7 Average,1560,0.0,1974,,98070,47.3674,-122.50299999999999,2100,205603
1149900050,3/12/2015,717000.0,4,2.5,2780,7985,2.0,NO,NONE,Good,10 Very Good,2780,0.0,1992,0.0,98029,47.5608,-122.016,2650,8094
6908200080,6/16/2014,667000.0,3,1.5,1720,8100,2.0,NO,NONE,Average,8 Good,1720,0.0,1907,0.0,98107,47.6746,-122.4,2210,8100
3395800660,12/30/2014,190000.0,3,1.0,1640,8100,1.0,NO,NONE,Average,6 Low Average,1040,600.0,1939,0.0,98146,47.482,-122.34,1600,8100
9414610010,6/17/2014,430000.0,3,2.0,1730,9000,1.0,NO,NONE,Average,8 Good,1370,360.0,1978,0.0,98027,47.5202,-122.04700000000001,2390,10000
5379805120,4/24/2015,213000.0,2,1.0,740,7380,1.0,,NONE,Good,6 Low Average,740,0.0,1951,0.0,98188,47.4481,-122.27799999999999,1500,10075
1530900290,10/7/2014,475000.0,3,2.5,2280,3710,1.0,NO,NONE,Average,8 Good,1550,730.0,1990,0.0,98072,47.735,-122.15899999999999,2030,3710
8886000005,3/9/2015,649000.0,2,2.75,2090,23962,2.0,NO,GOOD,Good,8 Good,2090,0.0,1988,0.0,98070,47.4145,-122.44,1820,32340
8965400010,6/6/2014,715000.0,3,2.5,2550,13458,2.0,NO,NONE,Average,9 Better,2550,0.0,1990,,98006,47.5586,-122.12100000000001,3180,13458
8644210470,3/18/2015,845000.0,4,3.5,3350,19487,1.0,NO,NONE,Average,11 Excellent,2460,890.0,1992,0.0,98075,47.5796,-121.99799999999999,3360,19460
1545805980,11/10/2014,390000.0,3,2.5,2770,8820,1.0,NO,NONE,Average,7 Average,1900,870.0,1980,2004.0,98038,47.3685,-122.04799999999999,1850,10920
2841500010,9/24/2014,390000.0,4,3.0,2860,5724,1.0,,NONE,Average,7 Average,1730,1130.0,1983,0.0,98108,47.5427,-122.302,2340,7200
1328330290,7/29/2014,328000.0,4,1.75,1990,7194,1.0,NO,NONE,Good,8 Good,1400,590.0,1978,0.0,98058,47.4417,-122.135,1820,7400
4222100280,12/5/2014,239999.0,3,2.75,1740,8436,1.0,NO,NONE,Average,7 Average,1140,600.0,1967,0.0,98003,47.3456,-122.305,1550,8436
4222200280,10/21/2014,225000.0,3,2.0,1460,7740,1.0,,NONE,Average,7 Average,1460,0.0,1968,0.0,98003,47.3467,-122.306,1540,7644
3224510290,10/16/2014,920000.0,3,1.75,3670,11884,1.0,NO,AVERAGE,Good,9 Better,1950,1720.0,1979,0.0,98006,47.5604,-122.133,3020,9747
5196420290,3/17/2015,940000.0,4,2.75,3270,9231,2.0,NO,NONE,Average,10 Very Good,3270,0.0,1995,0.0,98052,47.6539,-122.12100000000001,3380,10154
1703900005,5/1/2015,465000.0,3,1.0,1210,4872,1.0,NO,NONE,Good,6 Low Average,1210,0.0,1949,0.0,98118,47.5551,-122.273,1070,4872
3329530480,7/1/2014,241000.0,3,2.0,1770,7000,1.0,,NONE,Average,7 Average,1770,0.0,1986,0.0,98001,47.3321,-122.26100000000001,1510,10462
1541700170,6/9/2014,307550.0,4,2.5,1980,5909,2.0,NO,NONE,Average,8 Good,1980,0.0,2003,0.0,98031,47.3913,-122.185,2550,5487
8833510190,10/31/2014,490000.0,4,2.5,2650,9627,1.0,NO,GOOD,Good,8 Good,1610,1040.0,1976,0.0,98028,47.7684,-122.25399999999999,2650,9221
8961970190,5/12/2014,647000.0,4,2.5,3040,6887,2.0,NO,NONE,Average,8 Good,3040,0.0,1999,,98074,47.6073,-122.015,2790,7196
323069120,8/27/2014,780000.0,4,2.75,3640,231739,1.5,NO,NONE,Average,10 Very Good,3640,0.0,1999,0.0,98027,47.5078,-122.01799999999999,2670,91040
8944360170,11/14/2014,517500.0,3,2.5,1810,4332,2.0,NO,NONE,Average,8 Good,1810,0.0,1992,,98029,47.5776,-121.99600000000001,1740,4332
2546500020,6/18/2014,295000.0,3,2.0,1380,8682,1.0,NO,NONE,Good,7 Average,1380,0.0,1966,,98148,47.4238,-122.322,1410,10594
1338801060,12/4/2014,560000.0,4,1.5,1810,3400,2.0,NO,NONE,Average,8 Good,1810,0.0,1926,0.0,98112,47.6264,-122.302,1770,3600
3747600050,11/5/2014,319450.0,5,2.0,2250,5472,1.5,NO,NONE,Very Good,7 Average,1750,500.0,1930,0.0,98002,47.3065,-122.219,1540,5472
327000050,12/12/2014,1500000.0,4,3.25,3860,7199,2.0,NO,FAIR,Average,9 Better,2870,990.0,2005,0.0,98115,47.6855,-122.26899999999999,2940,9600
1898900280,9/19/2014,340000.0,4,3.0,2380,20277,1.0,NO,NONE,Average,8 Good,1500,880.0,1999,0.0,98023,47.3046,-122.39200000000001,2370,15440
1423400005,8/15/2014,249950.0,3,1.0,1370,11658,1.0,NO,NONE,Good,6 Low Average,1370,0.0,1958,0.0,98058,47.4576,-122.182,1080,9198
9521100585,6/13/2014,499950.0,3,1.0,1830,3000,1.5,NO,NONE,Average,7 Average,1430,400.0,1926,0.0,98103,47.6619,-122.351,1510,2500
2025059150,7/2/2014,1040000.0,4,1.75,1440,13296,1.0,NO,NONE,Good,8 Good,1440,0.0,1967,0.0,98004,47.63399999999999,-122.204,3520,10802
8941500010,2/16/2015,750000.0,4,2.5,2510,17200,1.0,NO,AVERAGE,Good,9 Better,1540,970.0,1977,0.0,98052,47.6287,-122.089,2370,14621
1425069071,3/23/2015,875000.0,4,2.5,3230,256132,2.0,NO,NONE,Average,9 Better,3230,0.0,2006,0.0,98053,47.6544,-121.99799999999999,3080,217800
686400670,4/14/2015,678000.0,3,1.75,1670,7210,1.0,NO,NONE,Very Good,8 Good,1670,0.0,1967,0.0,98008,47.6344,-122.116,2200,7210
2624049073,7/29/2014,360000.0,2,1.0,780,4200,1.0,NO,NONE,Average,6 Low Average,780,0.0,1920,,98118,47.5381,-122.26700000000001,1620,6000
1523059180,9/23/2014,354900.0,3,1.0,1720,16552,1.0,NO,NONE,Good,7 Average,1720,0.0,1971,0.0,98059,47.4772,-122.15299999999999,1550,15457
8016300250,8/27/2014,632000.0,5,2.5,2260,10087,1.0,NO,NONE,Average,8 Good,1520,740.0,1967,0.0,98008,47.5982,-122.12799999999999,2500,9440
7694600143,12/18/2014,350000.0,3,1.75,1480,9375,1.0,NO,NONE,Good,7 Average,1480,0.0,1957,0.0,98146,47.5076,-122.366,1370,9000
269000950,7/30/2014,990000.0,3,4.0,2550,3900,2.0,NO,AVERAGE,Average,8 Good,2050,500.0,1940,2003.0,98199,47.6415,-122.39200000000001,2340,6400
2724079090,1/5/2015,1650000.0,4,3.25,3920,881654,3.0,,GOOD,Average,11 Excellent,3920,?,2002,,98024,47.5385,-121.896,2970,112384
3342103369,7/7/2014,481000.0,4,2.5,2286,8269,2.0,NO,NONE,Average,8 Good,2286,0.0,2002,0.0,98056,47.5174,-122.194,2110,4711
7104100050,6/24/2014,485000.0,3,2.5,1500,5412,1.0,NO,NONE,Very Good,7 Average,900,600.0,1920,,98136,47.5499,-122.39399999999999,1090,5412
8944360290,4/13/2015,477000.0,3,2.5,1740,4960,2.0,NO,NONE,Average,8 Good,1740,0.0,1992,0.0,98029,47.5772,-121.99799999999999,1740,5021
6072500050,7/29/2014,560000.0,5,2.5,2880,9000,1.0,NO,NONE,Very Good,8 Good,1440,1440.0,1966,0.0,98006,47.5456,-122.179,2010,9000
1066000290,11/17/2014,600000.0,6,3.0,2600,9350,1.0,NO,NONE,Good,8 Good,1340,1260.0,1963,0.0,98008,47.6198,-122.105,2090,9102
2817260130,6/13/2014,622500.0,5,2.75,3320,23760,2.0,NO,NONE,Good,8 Good,2190,1130.0,1975,0.0,98072,47.7498,-122.146,2520,36720
3582750170,4/29/2015,410000.0,2,2.25,1660,2128,2.0,NO,NONE,Good,8 Good,1660,0.0,1974,0.0,98028,47.7528,-122.25200000000001,1640,2128
255370420,4/2/2015,318200.0,3,2.5,1990,3644,2.0,NO,NONE,Average,7 Average,1990,0.0,2010,0.0,98038,47.3531,-122.01700000000001,2580,3800
2571910380,6/5/2014,289000.0,3,2.0,1680,8424,1.0,NO,NONE,Average,7 Average,1680,0.0,1993,0.0,98022,47.1969,-122.01100000000001,1990,8545
3832150190,5/20/2014,263000.0,3,1.75,1570,7775,2.0,NO,NONE,Average,7 Average,1570,0.0,1982,,98031,47.3876,-122.21600000000001,1580,8622
5279100680,6/5/2014,240000.0,3,1.0,1150,4825,1.0,NO,NONE,Good,6 Low Average,1150,0.0,1957,0.0,98027,47.5321,-122.029,1760,7121
7889601870,4/7/2015,281500.0,3,1.0,1270,7500,1.0,NO,NONE,Average,7 Average,1270,0.0,1953,,98146,47.4921,-122.339,1340,3000
5694001061,6/20/2014,587206.0,3,3.5,1890,1710,2.0,NO,NONE,Average,8 Good,1640,250.0,1999,0.0,98103,47.6592,-122.34899999999999,1680,1562
1912100882,7/30/2014,482000.0,2,2.25,1350,1248,2.0,NO,NONE,Average,7 Average,1180,170.0,2000,0.0,98102,47.6399,-122.32,1760,3360
8563020170,3/10/2015,485000.0,3,1.75,1650,9500,1.0,NO,NONE,Average,8 Good,1650,0.0,1967,0.0,98052,47.631,-122.098,1880,9375
8656800020,2/12/2015,309000.0,3,2.5,1450,11480,2.0,,NONE,Average,7 Average,1450,0.0,1990,0.0,98014,47.672,-121.86399999999999,2080,87991
3876540780,6/19/2014,221000.0,3,2.25,1640,7350,1.0,,NONE,Average,7 Average,1140,500.0,1984,0.0,98003,47.2625,-122.3,1480,8041
8563030280,5/13/2014,700000.0,3,2.5,2030,8398,2.0,NO,NONE,Good,9 Better,2030,0.0,1975,0.0,98008,47.6272,-122.095,2450,8104
2114300290,9/29/2014,411500.0,5,3.0,2420,7740,1.0,NO,NONE,Very Good,7 Average,1360,1060.0,1929,1969.0,98106,47.536,-122.35799999999999,1840,6780
9141100005,10/28/2014,285000.0,4,3.5,2770,10505,2.0,NO,NONE,Average,8 Good,2770,0.0,1940,2015.0,98133,47.7412,-122.355,1760,10505
5727500019,6/5/2014,395000.0,4,3.0,1980,7931,1.0,NO,NONE,Good,7 Average,1160,820.0,1983,0.0,98133,47.7513,-122.334,1910,7931
1796360080,7/9/2014,237950.0,2,1.75,1460,7926,1.0,NO,NONE,Good,7 Average,1460,0.0,1987,0.0,98042,47.3665,-122.09200000000001,1680,8206
9485800050,3/10/2015,680000.0,3,2.5,1610,8064,1.0,,AVERAGE,Good,7 Average,1160,450.0,1981,,98033,47.6818,-122.189,2260,8328
5560000680,12/26/2014,199950.0,2,1.0,1010,10057,1.0,NO,NONE,Average,6 Low Average,1010,0.0,1961,0.0,98023,47.3286,-122.336,1040,8591
9297300480,12/12/2014,765000.0,4,3.5,2760,4000,2.0,NO,AVERAGE,Average,8 Good,2000,760.0,1926,2014.0,98126,47.5687,-122.374,1690,4000
6813600415,5/8/2014,515000.0,2,1.0,1060,4960,1.0,NO,NONE,Average,7 Average,1060,0.0,1926,0.0,98103,47.6896,-122.331,1420,4960
6751300255,6/16/2014,470000.0,3,1.5,1510,8000,1.0,NO,NONE,Good,7 Average,1510,0.0,1956,0.0,98007,47.5865,-122.135,1430,8000
3300700480,8/20/2014,330000.0,2,1.0,880,4000,1.0,NO,NONE,Average,6 Low Average,780,100.0,1937,0.0,98117,47.6931,-122.37899999999999,950,4000
5379800446,2/26/2015,284000.0,3,2.5,2150,9375,1.0,NO,NONE,Average,8 Good,1550,600.0,1968,0.0,98188,47.4578,-122.274,1950,9100
9558200080,9/12/2014,295000.0,3,2.5,1660,8125,1.0,NO,NONE,Average,7 Average,1150,510.0,1999,0.0,98148,47.4373,-122.333,1250,8125
6817801150,3/30/2015,555000.0,4,2.5,2160,10987,1.0,NO,NONE,Good,8 Good,1440,720.0,1981,,98074,47.6333,-122.03399999999999,1280,11617
1454100005,8/6/2014,350000.0,3,1.0,1370,8162,1.5,NO,NONE,Average,6 Low Average,1370,0.0,1949,0.0,98125,47.7263,-122.289,1560,8250
